CustomerID,revenue,invoices,cum_revenue_share,customer_rank_share
13696,2020.4,3,0.8327904687132336,0.27426520847573477
16221,2018.47,9,0.832908725265485,0.2744360902255639
16197,2016.71,9,0.8330268787042237,0.274606971975393
17152,2016.5,4,0.8331450198396455,0.2747778537252221
14623,2012.3,10,0.8332629149087302,0.2749487354750513
13693,2011.8200000000002,9,0.8333807818559478,0.2751196172248804
17671,2009.16,5,0.833498492961152,0.2752904989747095
17126,2008.93,9,0.8336161905912947,0.27546138072453863
13888,2001.5900000000001,7,0.8337334581912198,0.27563226247436773
16698,1998.0,2,0.8338505154630138,0.2758031442241969
14628,1998.0,5,0.8339675727348079,0.275974025974026
15990,1997.75,7,0.8340846153597963,0.2761449077238551
16332,1997.49,11,0.8342016427521065,0.27631578947368424
14152,1997.3400000000001,7,0.8343186613563334,0.27648667122351334
15481,1993.34,1,0.8344354456116677,0.27665755297334244
14301,1992.18,4,0.8345521619058232,0.2768284347231716
16065,1992.13,8,0.8346688752706176,0.2769993164730007
13889,1991.23,6,0.8347855359069112,0.2771701982228298
17088,1991.01,4,0.8349021836540156,0.27734107997265894
16960,1988.93,8,0.8350187095396959,0.27751196172248804
16529,1986.8,4,0.8351351106345911,0.27768284347231714
14967,1982.6100000000001,6,0.8352512662490214,0.2778537252221463
13725,1980.56,8,0.8353673017596442,0.2780246069719754
17158,1980.0,5,0.8354833044614222,0.2781954887218045
15030,1979.91,8,0.83559930189035,0.27836637047163365
15795,1979.8700000000001,8,0.835715296975789,0.27853725222146275
17337,1979.61,4,0.8358312768285497,0.27870813397129185
18204,1975.3500000000001,3,0.8359470070997401,0.278879015721121
15531,1972.39,2,0.8360625639527501,0.2790498974709501
17797,1971.8700000000001,8,0.836178090340404,0.2792207792207792
14905,1971.39,8,0.836293588606191,0.27939166097060836
14477,1969.6,7,0.8364089820008483,0.27956254272043746
14396,1969.38,7,0.8365243625063168,0.27973342447026656
16032,1965.72,6,0.8366395285825486,0.2799043062200957
17351,1964.38,12,0.8367546161519014,0.2800751879699248
17966,1963.92,10,0.8368696767711316,0.2802460697197539
17997,1962.46,8,0.8369846518530161,0.28041695146958306
15789,1962.01,6,0.83709960057065,0.28058783321941216
16290,1957.7,4,0.8372142967773523,0.28075871496924126
17039,1954.99,1,0.83732883421268,0.2809295967190704
18016,1954.56,7,0.8374433464555018,0.2811004784688995
14794,1953.9,10,0.8375578200307563,0.2812713602187286
17554,1952.45,5,0.8376722086545372,0.28144224196855777
13761,1952.17,6,0.8377865808738957,0.28161312371838687
13208,1951.82,8,0.837900932587726,0.28178400546821597
16993,1950.95,2,0.8380152333306723,0.2819548872180451
14014,1948.21,3,0.8381293735446272,0.2821257689678742
15620,1942.36,4,0.8382431710233269,0.2822966507177033
15425,1941.1200000000001,4,0.8383568958538699,0.2824675324675325
15478,1940.98,3,0.8384706124822017,0.2826384142173616
16619,1938.3300000000002,4,0.8385841738543921,0.2828092959671907
14418,1937.25,3,0.8386976719523817,0.28298017771701983
15561,1934.3899999999999,8,0.8388110024909131,0.28315105946684893
16859,1932.41,7,0.8389242170267428,0.2833219412166781
15803,1929.66,4,0.8390372704477088,0.2834928229665072
17236,1929.26,12,0.8391503004337856,0.2836637047163363
13029,1927.3,5,0.8392632155889052,0.28383458646616544
16788,1927.28,5,0.8393761295722801,0.28400546821599454
14492,1921.91,7,0.839488728942267,0.28417634996582364
16681,1921.8400000000001,7,0.8396013242111482,0.2843472317156528
15885,1921.82,13,0.839713918308285,0.2845181134654819
18220,1921.76,6,0.8398265088901884,0.284688995215311
14901,1919.0,12,0.839938937771356,0.28485987696514015
12560,1918.01,2,0.8400513086511727,0.28503075871496925
12842,1917.99,4,0.8401636783592449,0.28520164046479834
14332,1917.41,5,0.8402760140867278,0.2853725222146275
16650,1916.11,7,0.8403882736508205,0.2855434039644566
16555,1915.68,6,0.8405005080224073,0.2857142857142857
12725,1906.76,3,0.8406122197959639,0.28588516746411485
17046,1906.07,5,0.8407238911443365,0.28605604921394395
16942,1904.99,9,0.8408354992185082,0.28622693096377305
14250,1904.05,3,0.8409470522206902,0.2863978127136022
12644,1900.49,4,0.8410583966523578,0.2865686944634313
14127,1900.0800000000002,6,0.841169717063264,0.2867395762132604
14710,1899.79,13,0.8412810204838754,0.28691045796308956
14389,1898.01,5,0.8413922196192297,0.28708133971291866
14730,1897.57,8,0.8415033929762058,0.28725222146274776
17560,1895.8,8,0.841614462633797,0.2874231032125769
14327,1894.93,6,0.8417254813205042,0.287593984962406
15248,1893.93,3,0.841836441419988,0.2877648667122351
13984,1893.8,12,0.8419473939031331,0.28793574846206427
17350,1893.7,7,0.8420583405275557,0.28810663021189337
16631,1892.52,7,0.842169218019055,0.28827751196172247
13276,1891.91,5,0.8422800597723483,0.2884483937115516
15381,1890.57,5,0.8423908230187626,0.2886192754613807
16172,1884.55,8,0.8425012335700938,0.2887901572112098
14403,1880.51,6,0.8426114074290434,0.288961038961039
16660,1879.55,7,0.8427215250442589,0.2891319207108681
18151,1879.44,6,0.8428316362148799,0.2893028024606972
17227,1878.93,12,0.842941717506017,0.2894736842105263
15197,1877.51,6,0.8430517156032974,0.2896445659603554
13946,1876.23,6,0.8431616387089321,0.2898154477101845
17609,1875.36,11,0.8432715108436827,0.2899863294600137
16426,1863.76,10,0.8433807033666451,0.2901572112098428
14887,1862.0,1,0.8434897927760948,0.2903280929596719
14305,1858.96,3,0.8435987040803864,0.29049897470950103
12687,1858.91,1,0.8437076124553167,0.29066985645933013
14130,1858.77,4,0.8438165126280357,0.2908407382091593
16043,1856.5900000000001,8,0.8439252850806084,0.2910116199589884
15081,1854.57,12,0.8440339391869903,0.2911825017088175
16049,1852.15,6,0.8441424515122923,0.29135338345864664
16917,1851.88,2,0.8442509480190441,0.29152426520847574
14912,1849.58,5,0.8443593097751827,0.29169514695830484
12674,1844.6,4,0.8444673797669502,0.291866028708134
18180,1843.75,6,0.844575399959578,0.2920369104579631
12950,1843.0,3,0.8446833762117884,0.2922077922077922
15201,1842.95,7,0.8447913495346376,0.29237867395762135
12399,1842.3,7,0.844899284775792,0.29254955570745045
16102,1842.14,3,0.8450072106429906,0.29272043745727955
14224,1841.71,9,0.8451151113176832,0.2928913192071087
12518,1840.89,5,0.845222963950853,0.2930622009569378
13168,1840.73,5,0.8453308072100669,0.2932330827067669
17919,1840.3200000000002,2,0.8454386264485194,0.29340396445659606
15822,1840.06,6,0.845546430454294,0.29357484620642516
14870,1838.95,6,0.8456541694282508,0.29374572795625425
13924,1838.8500000000001,6,0.8457619025434853,0.2939166097060834
17015,1838.61,3,0.8458696215977861,0.2940874914559125
16175,1836.44,7,0.845977213517813,0.2942583732057416
15402,1830.1200000000001,6,0.8460844351665895,0.29442925495557076
16152,1829.04,1,0.8461915935411651,0.29460013670539986
16825,1826.89,5,0.8462986259532111,0.29477101845522896
17244,1826.04,5,0.8464056085661175,0.2949419002050581
14896,1826.0,8,0.8465125888355349,0.2951127819548872
15678,1825.94,3,0.8466195655897188,0.2952836637047163
13884,1825.03,10,0.8467264890295298,0.29545454545454547
17642,1824.49,5,0.8468333808322404,0.29562542720437457
12585,1824.1,2,0.8469402497859339,0.29579630895420367
16169,1822.97,4,0.8470470525360652,0.2959671907040328
14738,1821.9,9,0.8471537925978678,0.2961380724538619
15339,1821.02,7,0.8472604811029141,0.296308954203691
12582,1820.4,4,0.847367133283882,0.2964798359535202
14553,1818.6,9,0.8474736800078484,0.2966507177033493
16233,1818.31,9,0.84758020974152,0.2968215994531784
17787,1817.54,4,0.8476866943630298,0.29699248120300753
15807,1817.52,5,0.8477931778127951,0.29716336295283663
16205,1813.51,7,0.8478994263277957,0.29733424470266573
16880,1813.21,8,0.8480056572666295,0.2975051264524949
14915,1811.25,11,0.8481117733745058,0.297676008202324
16474,1810.49,7,0.8482178449560926,0.29784688995215314
14893,1809.6100000000001,3,0.8483238649809232,0.29801777170198224
14715,1809.55,8,0.8484298814905202,0.29818865345181134
15530,1808.68,5,0.8485358470292332,0.2983595352016405
17888,1807.44,25,0.8486417399197895,0.2985304169514696
15133,1806.9,5,0.8487476011732453,0.2987012987012987
13561,1803.4,11,0.8488532573714203,0.29887218045112784
18161,1803.1000000000001,6,0.8489588959934282,0.29904306220095694
16797,1802.02,5,0.8490644713412352,0.29921394395078604
14723,1801.36,11,0.8491700080214748,0.2993848257006152
16249,1800.07,5,0.8492754691241967,0.2995557074504443
18235,1796.48,3,0.8493807198987877,0.2997265892002734
18236,1795.3500000000001,12,0.8494859044698164,0.29989747095010255
17165,1794.32,6,0.8495910286960054,0.30006835269993165
14708,1793.22,5,0.849696088476249,0.30023923444976075
13711,1792.26,9,0.8498010920127583,0.3004101161995899
13375,1792.23,2,0.849906093791651,0.300580997949419
18122,1791.84,6,0.8500110727215267,0.3007518796992481
17603,1788.38,4,0.8501158489396103,0.30092276144907726
13782,1786.08,13,0.8502204904070808,0.30109364319890636
15608,1785.98,5,0.8503251260158289,0.30126452494873546
16611,1785.13,6,0.8504297118254375,0.3014354066985646
15452,1785.1100000000001,6,0.8505342964633015,0.3016062884483937
15128,1783.68,5,0.8506387973214364,0.3017771701982228
16110,1781.59,4,0.8507431757322751,0.30194805194805197
18214,1780.34,4,0.8508474809090848,0.30211893369788106
15220,1778.96,6,0.8509517052355267,0.30228981544771016
16770,1778.93,9,0.8510559278043518,0.3024606971975393
13503,1778.04,5,0.8511600982305483,0.3026315789473684
12908,1776.0,5,0.8512641491388098,0.3028024606971975
13920,1774.68,4,0.8513681227119366,0.3029733424470267
16124,1772.49,4,0.8514719679790449,0.30314422419685577
15594,1771.78,5,0.8515757716492246,0.30331510594668487
12531,1771.2,2,0.8516795413388151,0.303485987696514
14850,1770.96,7,0.851783296967472,0.3036568694463431
14933,1770.0,4,0.8518869963523946,0.3038277511961722
15972,1769.33,5,0.8519906564838778,0.3039986329460014
15736,1767.1200000000001,2,0.8520941871375979,0.3041695146958305
13456,1766.72,6,0.8521976943564288,0.3043403964456596
16751,1764.72,1,0.8523010844008134,0.30451127819548873
16692,1764.6999999999998,4,0.8524044732734535,0.30468215994531783
13717,1763.3,8,0.8525077801239813,0.30485304169514693
15777,1762.6100000000001,7,0.8526110465493252,0.3050239234449761
13648,1759.0700000000002,8,0.8527141055758991,0.3051948051948052
16620,1758.93,6,0.8528171564002619,0.30536568694463434
16511,1758.49,6,0.8529201814462465,0.30553656869446344
16266,1757.95,14,0.8530231748551305,0.30570745044429254
16595,1757.75,5,0.85312615654657,0.3058783321941217
16510,1757.25,6,0.8532291089443979,0.3060492139439508
14522,1748.42,8,0.8533315440170456,0.3062200956937799
16639,1747.98,4,0.8534339533113152,0.30639097744360905
13808,1747.66,5,0.8535363438576734,0.30656185919343815
12610,1747.54,4,0.8536387273735647,0.30673274094326725
17695,1746.04,5,0.8537410230086214,0.3069036226930964
16380,1743.1499999999999,1,0.8538431493266033,0.3070745044429255
16348,1742.08,8,0.8539452129562565,0.3072453861927546
15605,1741.95,9,0.8540472689695706,0.30741626794258375
12425,1741.41,2,0.8541492933457843,0.30758714969241285
12704,1740.84,8,0.8542512843272808,0.30775803144224195
16087,1739.92,5,0.854353221408532,0.3079289131920711
17974,1739.09,6,0.854455109862388,0.3080997949419002
14584,1738.16,8,0.8545569438301266,0.3082706766917293
17268,1733.8899999999999,11,0.8546585276304225,0.30844155844155846
13026,1733.08,9,0.8547600639750675,0.30861244019138756
14400,1732.47,3,0.8548615645815065,0.30878332194121666
12352,1729.54,9,0.8549628935273818,0.3089542036910458
17432,1728.99,9,0.8550641902502842,0.3091250854408749
16891,1727.94,11,0.8551654254566025,0.309295967190704
14387,1727.6,3,0.8552666407432649,0.30946684894053317
16809,1727.43,9,0.8553678460700993,0.30963773069036227
15730,1726.58,5,0.8554690015977942,0.30980861244019137
14304,1725.01,3,0.8555700651435486,0.3099794941900205
14075,1724.87,5,0.8556711204870918,0.3101503759398496
17190,1724.73,7,0.8557721676284239,0.3103212576896787
12592,1723.64,4,0.8558731509096827,0.3104921394395079
17451,1721.4,7,0.8559740029555618,0.310663021189337
16119,1720.81,8,0.8560748204349793,0.3108339029391661
14704,1720.58,9,0.8561756244393354,0.31100478468899523
15267,1717.36,5,0.856276239792833,0.3111756664388243
13705,1717.19,7,0.8563768451865026,0.3113465481886534
14021,1716.58,7,0.8564774148419663,0.3115174299384826
17135,1716.38,10,0.8565779727799853,0.3116883116883117
17162,1715.46,10,0.856678476817759,0.3118591934381408
14692,1715.14,12,0.8567789621076214,0.31203007518796994
14741,1713.0900000000001,7,0.8568793272936762,0.31220095693779903
18239,1712.26,6,0.8569796438523359,0.31237183868762813
14447,1711.73,6,0.8570799293597675,0.3125427204374573
13665,1711.66,3,0.8571802107660933,0.3127136021872864
16374,1709.55,5,0.8572803685533784,0.31288448393711554
13104,1709.1,9,0.8573804999764131,0.31305536568694464
17731,1708.99,6,0.8574806249548532,0.31322624743677374
15607,1708.97,9,0.8575807487615489,0.3133971291866029
15947,1708.24,1,0.8576808297995717,0.313568010936432
16902,1706.88,1,0.8577808311589711,0.3137388926862611
13309,1706.3700000000001,6,0.8578808026388866,0.31390977443609025
16398,1705.8,2,0.857980740724085,0.31408065618591935
14859,1705.64,5,0.8580806694353277,0.31425153793574845
12762,1702.52,2,0.8581804153544342,0.3144224196855776
15326,1700.52,5,0.8582800440990945,0.3145933014354067
16768,1698.57,9,0.8583795585986698,0.3147641831852358
12932,1698.56,8,0.8584790725123728,0.31493506493506496
17813,1698.07,5,0.8585785577183364,0.31510594668489406
17694,1695.97,3,0.8586779198911315,0.31527682843472316
16899,1695.77,8,0.858777270346482,0.3154477101845523
16010,1694.86,11,0.8588765674874593,0.3156185919343814
17750,1694.16,9,0.8589758236173807,0.3157894736842105
12764,1693.88,1,0.8590750633428794,0.31596035543403966
14245,1693.45,2,0.8591742778758723,0.31613123718386876
16671,1692.27,3,0.8592734232759418,0.31630211893369786
13838,1690.07,10,0.8593724397841205,0.316473000683527
13294,1689.53,3,0.8594714246551987,0.3166438824333561
16725,1686.81,13,0.85957025016903,0.3168147641831852
13516,1685.26,4,0.8596689848726654,0.31698564593301437
13566,1684.75,5,0.8597676896968172,0.31715652768284347
15911,1683.79,8,0.8598663382772346,0.31732740943267257
15976,1680.31,6,0.8599647829741156,0.3174982911825017
14643,1679.89,5,0.860063203064363,0.3176691729323308
15551,1679.81,7,0.8601616184676325,0.3178400546821599
13800,1679.56,3,0.8602600192240962,0.3180109364319891
12870,1676.95,3,0.8603582670679075,0.3181818181818182
14831,1676.57,3,0.8604564926485742,0.3183526999316473
13149,1676.06,4,0.8605546883497569,0.31852358168147643
17656,1674.69,5,0.860652803786444,0.31869446343130553
13587,1673.5,4,0.8607508495043356,0.31886534518113463
13308,1670.3700000000001,4,0.8608487118442187,0.3190362269309638
13417,1669.49,6,0.8609465226273456,0.3192071086807929
17534,1668.83,5,0.8610442947429053,0.319377990430622
12385,1668.4,1,0.861142041665959,0.31954887218045114
13184,1667.95,10,0.8612397622247622,0.31971975393028024
13434,1666.8600000000001,5,0.8613374189234922,0.3198906356801094
13064,1666.84,6,0.8614350744504778,0.3200615174299385
15192,1666.39,5,0.8615327036132131,0.3202323991797676
17321,1665.21,6,0.8616302636430251,0.32040328092959675
16329,1664.92,4,0.8617278066825422,0.32057416267942584
12694,1663.35,3,0.8618252577401192,0.32074504442925494
12912,1662.3,5,0.8619226472811119,0.3209159261790841
15214,1661.44,8,0.8620199864370925,0.3210868079289132
15649,1660.35,4,0.8621172617330001,0.3212576896787423
14583,1660.29,8,0.8622145335136743,0.32142857142857145
12348,1658.3999999999999,5,0.8623116945644967,0.32159945317840055
18276,1656.52,6,0.8624087454713397,0.32177033492822965
17041,1655.2,6,0.8625057190430482,0.3219412166780588
16625,1654.03,5,0.8626026240677055,0.3221120984278879
16813,1652.18,10,0.8626994207060001,0.322282980177717
12911,1651.72,1,0.8627961903941722,0.32245386192754616
16634,1649.81,6,0.8628928481807482,0.32262474367737526
12528,1645.48,6,0.862989252284648,0.32279562542720436
14420,1639.17,4,0.8630852867031699,0.3229665071770335
18096,1638.16,6,0.8631812619485963,0.3231373889268626
12933,1636.63,8,0.8632771475555715,0.3233082706766917
17006,1635.27,8,0.8633729534839232,0.32347915242652087
15310,1634.64,1,0.8634687225023244,0.32365003417634997
18062,1632.67,6,0.863564376103896,0.32382091592617906
14164,1631.77,2,0.8636599769769667,0.3239917976760082
18136,1631.3600000000001,5,0.863755553829276,0.3241626794258373
14904,1630.49,4,0.8638510797107012,0.3243335611756664
17571,1629.66,5,0.8639465569647312,0.3245044429254956
13554,1629.35,7,0.864042016056722,0.3246753246753247
12383,1628.56,5,0.8641374288648066,0.32484620642515377
15167,1627.62,5,0.8642327866009014,0.3250170881749829
14759,1625.97,3,0.8643280476680781,0.325187969924812
13154,1624.84,3,0.8644232425316927,0.3253588516746411
15172,1624.05,5,0.864518391111401,0.3255297334244703
13363,1623.8600000000001,3,0.8646135285595369,0.3257006151742994
14937,1621.88,3,0.864708550004971,0.3258714969241285
12813,1621.8,3,0.8648035667634274,0.32604237867395763
15422,1619.97,7,0.8648984763072654,0.32621326042378673
16224,1616.54,5,0.864993184896928,0.32638414217361583
14336,1614.91,4,0.8650877979894169,0.326555023923445
12577,1613.15,8,0.8651823079683932,0.3267259056732741
15013,1610.82,10,0.8652766814391397,0.3268967874231032
16860,1610.62,3,0.8653710431924415,0.32706766917293234
13900,1610.5900000000001,6,0.8654654031881266,0.32723855092276144
17814,1609.37,2,0.8655596917073994,0.3274094326725906
12847,1609.0,2,0.8656539585493997,0.3275803144224197
13249,1608.9299999999998,9,0.8657482212902944,0.3277511961722488
14920,1607.17,3,0.8658423809176764,0.32792207792207795
12947,1603.99,6,0.865936354237689,0.32809295967190705
17515,1602.51,9,0.8660302408486112,0.32826384142173615
15325,1601.46,8,0.8661240659429493,0.3284347231715653
14885,1598.12,3,0.866217695355962,0.3286056049213944
12514,1597.76,2,0.8663113036775745,0.3287764866712235
15134,1596.29,10,0.8664048258759689,0.32894736842105265
17853,1596.29,3,0.8664983480743633,0.32911825017088175
13850,1595.48,1,0.8665918228171071,0.32928913192071085
13239,1594.69,5,0.8666852512759446,0.32946001367054
16801,1594.23,4,0.8667786527846595,0.3296308954203691
17028,1593.83,3,0.8668720308584851,0.3298017771701982
15289,1593.09,5,0.8669653655777656,0.32997265892002736
17540,1590.6000000000001,6,0.8670585544148605,0.33014354066985646
16092,1587.94,6,0.8671515874099419,0.33031442241968556
17345,1586.63,10,0.8672445436557611,0.3304853041695147
13156,1586.54,3,0.8673374946287301,0.3306561859193438
16096,1584.97,4,0.8674303536197588,0.3308270676691729
13740,1582.77,5,0.8675230837188967,0.33099794941900207
14719,1581.84,5,0.8676157593319171,0.33116883116883117
15279,1580.54,5,0.8677083587815474,0.33133971291866027
13202,1580.3,7,0.8678009441702442,0.3315105946684894
14587,1580.29,9,0.8678935289730687,0.3316814764183185
14178,1580.26,7,0.8679861120182766,0.3318523581681476
13752,1579.8300000000002,7,0.8680786698709785,0.3320232399179768
12607,1579.51,1,0.868171208975769,0.3321941216678059
16256,1579.37,3,0.8682637398783483,0.332365003417635
17649,1578.89,3,0.8683562426590605,0.33253588516746413
13186,1575.89,3,0.8684485696781034,0.33270676691729323
13337,1575.26,1,0.8685408597871956,0.33287764866712233
14489,1574.93,4,0.8686331305625042,0.3330485304169515
16099,1573.2,7,0.8687252999819168,0.3332194121667806
17886,1572.55,6,0.8688174313196344,0.3333902939166097
14136,1570.81,5,0.8689094607155838,0.33356117566643884
12549,1570.68,5,0.8690014824951943,0.33373205741626794
14198,1569.73,9,0.8690934486169426,0.33390293916609703
13539,1569.36,7,0.8691853930614185,0.3340738209159262
17624,1568.63,4,0.8692772947372215,0.3342447026657553
16774,1567.48,8,0.8693691290377179,0.3344155844155844
17222,1563.6100000000001,6,0.8694607366056608,0.33458646616541354
12494,1563.27,9,0.8695523242539478,0.33475734791524264
17235,1562.98,8,0.8696438949119402,0.3349282296650718
13939,1560.96,7,0.8697353472237419,0.3350991114149009
17867,1560.72,14,0.86982678547461,0.33526999316473
15466,1560.46,4,0.8699182084928001,0.33544087491455915
16394,1555.34,5,0.8700093315444078,0.33561175666438825
14236,1555.34,5,0.8701004545960156,0.33578263841421735
18149,1553.96,7,0.8701914967972554,0.3359535201640465
15074,1553.13,3,0.8702824903711001,0.3361244019138756
17851,1552.35,6,0.8703734382469106,0.3362952836637047
14078,1551.82,9,0.870464355071493,0.33646616541353386
12775,1551.1200000000001,7,0.8705552308850191,0.33663704716336296
14987,1550.6499999999999,8,0.8706460791625503,0.33680792891319206
14186,1550.63,5,0.8707369262683372,0.3369788106630212
16366,1548.13,4,0.8708276269060663,0.3371496924128503
17454,1547.94,10,0.8709183164122228,0.3373205741626794
14754,1547.93,6,0.8710090053325072,0.33749145591250856
17323,1547.64,12,0.8710996772624969,0.33766233766233766
16790,1545.6200000000001,6,0.8711902308462959,0.33783321941216676
16017,1545.58,5,0.871280782086606,0.3380041011619959
18036,1545.49,11,0.8713713280540659,0.338174982911825
15732,1543.97,10,0.8714617849689468,0.3383458646616541
16915,1543.18,11,0.8715521955999214,0.33851674641148327
13783,1542.09,4,0.8716425423708227,0.33868762816131237
12778,1541.68,9,0.8717328651209626,0.33885850991114147
13310,1541.2,5,0.8718231597492353,0.3390293916609706
16461,1539.83,3,0.8719133741130125,0.3392002734107997
15987,1535.99,8,0.8720033635018528,0.3393711551606288
15798,1535.37,3,0.8720933165666147,0.339542036910458
17837,1535.33,8,0.8721832672878879,0.3397129186602871
14695,1534.22,3,0.8722731529773433,0.3398838004101162
18252,1533.69,7,0.8723630076155704,0.34005468215994533
16491,1533.16,2,0.8724528312025693,0.34022556390977443
14567,1530.3600000000001,2,0.8725424907453435,0.34039644565960353
15701,1529.0,4,0.8726320706094942,0.3405673274094327
17990,1527.6100000000001,6,0.8727215690374047,0.3407382091592618
15149,1524.6100000000001,4,0.8728108917036459,0.3409090909090909
12926,1523.59,4,0.8729001546109195,0.34107997265892004
16244,1522.75,2,0.8729893683049258,0.34125085440874914
15587,1522.08,7,0.8730785427454926,0.34142173615857824
16066,1521.04,5,0.8731676562553472,0.3415926179084074
14055,1520.96,3,0.873256765078224,0.3417634996582365
14264,1517.3600000000001,6,0.8733456629870976,0.34193438140806565
14068,1516.72,4,0.8734345234001485,0.34210526315789475
14267,1516.24,3,0.8735233556913322,0.34227614490772384
13791,1516.0,2,0.8736121739215823,0.342447026657553
14220,1515.0,4,0.8737009335646094,0.3426179084073821
14682,1514.81,6,0.8737896820760641,0.3427887901572112
17764,1513.57,5,0.8738783579393621,0.34295967190704035
17610,1511.94,5,0.8739669383054863,0.34313055365686945
17977,1511.45,2,0.8740554899638713,0.34330143540669855
12369,1511.15,3,0.8741440240460893,0.3434723171565277
12784,1511.15,2,0.8742325581283074,0.3436431989063568
16037,1509.3400000000001,5,0.8743209861676515,0.3438140806561859
15948,1509.0900000000001,3,0.8744093995601899,0.34398496240601506
16910,1508.96,8,0.8744978053363893,0.34415584415584416
13158,1508.18,5,0.8745861654145547,0.34432672590567326
12507,1508.06,4,0.8746745184622533,0.3444976076555024
15261,1508.0,4,0.8747628679947186,0.3446684894053315
17179,1507.26,6,0.8748511741726386,0.3448393711551606
12407,1507.12,5,0.8749394721483474,0.34501025290498977
18022,1506.62,5,0.8750277408304447,0.34518113465481887
15110,1505.8500000000001,6,0.8751159644003802,0.34535201640464797
16450,1505.73,3,0.8752041809398489,0.3455228981544771
13360,1503.65,4,0.8752922756178936,0.3456937799043062
12458,1502.49,4,0.8753803023347594,0.3458646616541353
15590,1496.6,5,0.875467983972881,0.3460355434039645
16340,1496.24,3,0.8755556445196023,0.3462064251537936
15173,1494.6,7,0.8756432089832776,0.3463773069036227
14894,1492.81,3,0.8757306685758237,0.3465481886534518
16239,1492.2,6,0.8758180924301635,0.3467190704032809
16314,1491.4,3,0.875905469414725,0.34688995215311
18268,1490.23,6,0.8759927778522354,0.3470608339029392
13042,1488.59,3,0.8760799902066998,0.3472317156527683
14609,1486.2,10,0.8761670625377009,0.3474025974025974
16654,1484.07,8,0.8762540100779169,0.34757347915242653
16714,1482.33,3,0.8763408556763645,0.34774436090225563
15630,1481.4,3,0.8764276467886948,0.34791524265208473
15101,1477.94,6,0.876514235189233,0.3480861244019139
12381,1474.81,3,0.8766006402117629,0.348257006151743
14246,1474.06,3,0.8766870012938754,0.3484278879015721
16907,1470.89,9,0.8767731766544906,0.34859876965140124
12379,1470.22,4,0.8768593127616664,0.34876965140123034
17590,1466.77,3,0.8769452467429223,0.34894053315105944
13500,1466.3,4,0.8770311531881835,0.3491114149008886
16419,1463.7,8,0.8771169073066644,0.3492822966507177
12882,1463.04,2,0.8772026227575781,0.34945317840054685
16586,1462.78,3,0.8772883229758137,0.34962406015037595
16835,1456.66,6,0.8773736646402439,0.34979494190020505
14829,1455.8700000000001,7,0.8774589600207678,0.3499658236500342
15071,1455.5600000000002,4,0.8775442372392527,0.3501367053998633
13240,1455.39,8,0.8776295044979096,0.3503075871496924
18196,1455.27,4,0.8777147647260995,0.35047846889952156
16569,1455.23,5,0.8778000226108008,0.35064935064935066
13649,1453.68,6,0.877885189685306,0.35082023239917975
13377,1452.88,2,0.877970309890033,0.3509911141490089
12970,1452.54,10,0.8780554101751038,0.351161995898838
17259,1452.39,6,0.8781405016720913,0.3513328776486671
13165,1451.1599999999999,3,0.8782255211067944,0.35150375939849626
13361,1450.5,2,0.8783105018739302,0.35167464114832536
14657,1450.19,6,0.8783954644790268,0.35184552289815446
16121,1450.04,5,0.87848041829604,0.3520164046479836
15876,1449.14,2,0.8785653193845523,0.3521872863978127
15076,1447.74,3,0.8786501384509523,0.3523581681476418
17582,1446.95,5,0.8787349112334459,0.35252904989747097
13583,1445.03,2,0.8788195715284712,0.35269993164730007
17073,1444.84,4,0.8789042206919242,0.35287081339712917
15636,1444.58,4,0.878988854622699,0.3530416951469583
17175,1443.69,4,0.8790734364108455,0.3532125768967874
17734,1442.32,6,0.8791579379344961,0.3533834586466165
18106,1441.06,6,0.8792423656382456,0.3535543403964457
18066,1440.4,3,0.879326754674428,0.3537252221462748
13543,1439.61,2,0.879411097426704,0.3538961038961039
16088,1437.43,2,0.8794953124588335,0.35406698564593303
12398,1435.66,1,0.8795794237915783,0.35423786739576213
16140,1433.46,3,0.8796634062324321,0.35440874914559123
12389,1433.33,3,0.8797473810569469,0.3545796308954204
17941,1433.28,4,0.8798313529521006,0.3547505126452495
13531,1433.07,6,0.8799153125439374,0.3549213943950786
13475,1431.78,4,0.8799991965582563,0.35509227614490774
15427,1430.54,3,0.8800830079244186,0.35526315789473684
15468,1430.48,3,0.8801668157753475,0.35543403964456594
14684,1430.03,6,0.880250597262026,0.3556049213943951
13159,1429.35,4,0.8803343389093928,0.3557758031442242
12669,1427.73,2,0.8804179856454581,0.3559466848940533
17290,1427.48,8,0.8805016177347178,0.35611756664388244
12657,1427.18,4,0.8805852322478104,0.35628844839371154
14412,1426.19,3,0.8806687887595521,0.35645933014354064
17411,1425.38,5,0.8807522978156431,0.3566302118933698
13278,1425.35,4,0.8808358051141174,0.3568010936431989
18221,1424.94,6,0.8809192883918302,0.35697197539302805
16980,1422.83,3,0.8810026480505023,0.35714285714285715
17438,1422.77,5,0.881086004193941,0.35731373889268625
14071,1422.75,8,0.8811693591656352,0.3574846206425154
15106,1422.52,5,0.881252700662268,0.3576555023923445
16463,1422.4,4,0.8813360351284342,0.3578263841421736
14019,1421.6100000000001,3,0.881419323310694,0.35799726589200276
15799,1421.34,4,0.8815025956744036,0.35816814764183186
16173,1418.32,6,0.8815856911046994,0.35833902939166096
17856,1418.03,4,0.8816687695447004,0.3585099111414901
