antecedent_names,consequent_names,support,confidence,lift,family_overlap,family_relation
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN SKULLS,0.011287138735638002,0.3498039215686275,12.680873538406189,0.667,same_type
60 TEATIME FAIRY CAKE CASES,"PACK OF 60 PINK PAISLEY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",0.010983448904185858,0.20404325340855667,12.657088092913199,0.75,same_type
"PACK OF 60 PINK PAISLEY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",60 TEATIME FAIRY CAKE CASES,0.010983448904185858,0.6813186813186812,12.657088092913197,0.75,same_type
STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.01753808776636129,0.5025380710659899,12.623833019772107,1.0,pattern_variant
WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.01753808776636129,0.4405594405594406,12.623833019772105,1.0,pattern_variant
RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.022675507415093384,0.44029484029484034,12.61625113807855,1.0,pattern_variant
STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.022675507415093384,0.649746192893401,12.61625113807855,1.0,pattern_variant
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES,0.01151490610922711,0.34919416730621644,12.509572372563769,0.75,same_type
PACK OF 60 SPACEBOY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.01151490610922711,0.41251133272892115,12.509572372563767,0.75,same_type
BAKING SET 9 PIECE RETROSPOT,BAKING SET SPACEBOY DESIGN,0.014399959508022473,0.29728317659352144,12.470114055112958,0.5,same_type
BAKING SET SPACEBOY DESIGN,BAKING SET 9 PIECE RETROSPOT,0.014399959508022473,0.6040339702760085,12.470114055112957,0.5,same_type
SET/6 RED SPOTTY PAPER CUPS,SET/20 RED RETROSPOT PAPER NAPKINS,0.014096269676570329,0.66073546856465,12.297833869460002,0.5,same_type
SET/20 RED RETROSPOT PAPER NAPKINS,SET/6 RED SPOTTY PAPER CUPS,0.014096269676570329,0.2623645784267546,12.297833869460002,0.5,same_type
"WOODEN PICTURE FRAME WHITE FINISH, WHITE HANGING HEART T-LIGHT HOLDER",WOODEN FRAME ANTIQUE WHITE,0.012350053145720505,0.6138364779874215,12.293529949921426,0.667,same_type
WOODEN FRAME ANTIQUE WHITE,"WOODEN PICTURE FRAME WHITE FINISH, WHITE HANGING HEART T-LIGHT HOLDER",0.012350053145720505,0.24733907754688295,12.293529949921426,0.667,same_type
VINTAGE HEADS AND TAILS CARD GAME,VINTAGE SNAP CARDS,0.019385534241028495,0.5833968012185834,12.209926484825797,0.0,cross_type
VINTAGE SNAP CARDS,VINTAGE HEADS AND TAILS CARD GAME,0.019385534241028495,0.4057203389830508,12.209926484825797,0.0,cross_type
CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG,0.018752847092169865,0.42537313432835827,12.188683125344994,1.0,pattern_variant
STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.018752847092169865,0.5373459028281363,12.188683125344994,1.0,pattern_variant
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN VINTAGE PAISLEY,0.011413676165409729,0.3471901462663588,12.183722415247692,1.0,pattern_variant
PLASTERS IN TIN VINTAGE PAISLEY,PLASTERS IN TIN SPACEBOY,0.011413676165409729,0.4005328596802842,12.183722415247692,1.0,pattern_variant
STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,0.028066001923368934,0.45544147843942506,12.14326219909274,1.0,pattern_variant
SWEETHEART CERAMIC TRINKET BOX,STRAWBERRY CERAMIC TRINKET BOX,0.028066001923368934,0.7483130904183536,12.14326219909274,1.0,pattern_variant
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,0.019334919269119805,0.48569612205975843,12.11603318628112,1.0,pattern_variant
CHARLOTTE BAG PINK POLKADOT,WOODLAND CHARLOTTE BAG,0.019334919269119805,0.4823232323232323,12.11603318628112,1.0,pattern_variant
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.021207673229741358,0.5327399872854418,12.084206577265757,1.0,pattern_variant
CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG,0.021207673229741358,0.4810562571756602,12.084206577265757,1.0,pattern_variant
FELTCRAFT 6 FLOWER FRIENDS,FELTCRAFT BUTTERFLY HEARTS,0.012071670800222705,0.34515195369030394,12.047998496571264,0.5,same_type
FELTCRAFT BUTTERFLY HEARTS,FELTCRAFT 6 FLOWER FRIENDS,0.012071670800222705,0.4213780918727915,12.047998496571262,0.5,same_type
60 CAKE CASES VINTAGE CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.012577820519309613,0.4344405594405595,12.029771734922402,0.0,cross_type
PAPER CHAIN KIT VINTAGE CHRISTMAS,60 CAKE CASES VINTAGE CHRISTMAS,0.012577820519309613,0.34828311142256485,12.029771734922402,0.0,cross_type
PLASTERS IN TIN SKULLS,PLASTERS IN TIN SPACEBOY,0.010882218960368477,0.39449541284403666,12.000070625957864,0.667,same_type
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN SKULLS,0.010882218960368477,0.33102386451116245,12.000070625957864,0.667,same_type
WOODEN PICTURE FRAME WHITE FINISH,"WOODEN FRAME ANTIQUE WHITE, WHITE HANGING HEART T-LIGHT HOLDER",0.012350053145720505,0.24327018943170492,11.985758435416944,0.5,same_type
"WOODEN FRAME ANTIQUE WHITE, WHITE HANGING HEART T-LIGHT HOLDER",WOODEN PICTURE FRAME WHITE FINISH,0.012350053145720505,0.6084788029925188,11.985758435416944,0.5,same_type
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN PAISLEY,0.019157766867439387,0.46757257566399013,11.981623057579057,1.0,pattern_variant
JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.019157766867439387,0.4909208819714656,11.981623057579057,1.0,pattern_variant
PLASTERS IN TIN VINTAGE PAISLEY,PLASTERS IN TIN WOODLAND ANIMALS,0.010983448904185858,0.3854351687388987,11.945164907881447,1.0,pattern_variant
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN VINTAGE PAISLEY,0.010983448904185858,0.3403921568627451,11.945164907881447,1.0,pattern_variant
CHARLOTTE BAG PINK POLKADOT,CHARLOTTE BAG SUKI DESIGN,0.02108113579996963,0.5258838383838383,11.92868770947129,1.0,pattern_variant
CHARLOTTE BAG SUKI DESIGN,CHARLOTTE BAG PINK POLKADOT,0.02108113579996963,0.4781859931113662,11.92868770947129,1.0,pattern_variant
JUMBO BAG PINK POLKADOT,"JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",0.010603836614870679,0.1866369710467706,11.83751729364702,1.0,pattern_variant
"JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.010603836614870679,0.6725521669341894,11.83751729364702,1.0,pattern_variant
"PACK OF 72 RETROSPOT CAKE CASES, 60 TEATIME FAIRY CAKE CASES",PACK OF 60 DINOSAUR CAKE CASES,0.011742673482816216,0.38763575605680867,11.755210487205478,0.75,same_type
PACK OF 60 DINOSAUR CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, 60 TEATIME FAIRY CAKE CASES",0.011742673482816216,0.3561013046815042,11.755210487205478,0.75,same_type
PACK OF 60 PINK PAISLEY CAKE CASES,"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",0.010983448904185858,0.21776216758655295,11.754992199474115,0.667,same_type
"60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",PACK OF 60 PINK PAISLEY CAKE CASES,0.010983448904185858,0.592896174863388,11.754992199474115,0.667,same_type
60 TEATIME FAIRY CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",0.012729665435035684,0.2364833098260461,11.651373446965568,0.75,same_type
"PACK OF 72 RETROSPOT CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",60 TEATIME FAIRY CAKE CASES,0.012729665435035684,0.6271820448877806,11.651373446965568,0.75,same_type
SMALL POPCORN HOLDER,LARGE POPCORN HOLDER,0.011160601305866276,0.18992248062015504,11.61702306381549,1.0,pattern_variant
LARGE POPCORN HOLDER,SMALL POPCORN HOLDER,0.011160601305866276,0.6826625386996904,11.61702306381549,1.0,pattern_variant
JUMBO BAG SCANDINAVIAN PAISLEY,"JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",0.010249531811509845,0.26264591439688717,11.569889254714159,0.667,same_type
"JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG SCANDINAVIAN PAISLEY,0.010249531811509845,0.45150501672240806,11.569889254714157,0.667,same_type
PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,0.021232980715695703,0.5879467414155571,11.512451704803928,1.0,pattern_variant
PAPER CHAIN KIT 50'S CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.021232980715695703,0.4157581764122894,11.512451704803928,1.0,pattern_variant
"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO BAG TOYS,0.010249531811509845,0.3058912386706949,11.48953080307399,0.667,same_type
JUMBO BAG TOYS,"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.010249531811509845,0.3849809885931559,11.48953080307399,0.667,same_type
60 TEATIME FAIRY CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES",0.011742673482816216,0.21814762576398683,11.462613410157148,0.5,same_type
"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES",60 TEATIME FAIRY CAKE CASES,0.011742673482816216,0.6170212765957446,11.462613410157147,0.5,same_type
WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.023434731993723742,0.5886840432294977,11.430595225636548,1.0,pattern_variant
RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.023434731993723742,0.45503685503685504,11.430595225636548,1.0,pattern_variant
JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI",0.010249531811509845,0.18476277372262775,11.407369126368614,0.5,same_type
"JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.010249531811509845,0.6328125,11.407369126368614,0.5,same_type
JUMBO STORAGE BAG SUKI,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",0.010603836614870679,0.1799055388578789,11.392287600048443,0.667,same_type
"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.010603836614870679,0.671474358974359,11.392287600048443,0.667,same_type
"PACK OF 72 RETROSPOT CAKE CASES, 60 TEATIME FAIRY CAKE CASES",72 SWEETHEART FAIRY CAKE CASES,0.012729665435035684,0.42021720969089393,11.372919742278071,0.75,same_type
72 SWEETHEART FAIRY CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, 60 TEATIME FAIRY CAKE CASES",0.012729665435035684,0.34452054794520554,11.372919742278071,0.75,same_type
HOT WATER BOTTLE TEA AND SYMPATHY,CHOCOLATE HOT WATER BOTTLE,0.019638609100571948,0.49020846493998727,11.255140780731352,0.75,same_type
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE TEA AND SYMPATHY,0.019638609100571948,0.4509006391632771,11.255140780731352,0.75,same_type
PAPER CHAIN KIT VINTAGE CHRISTMAS,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.011160601305866276,0.3090399439383322,11.244387057807788,0.0,cross_type
SET OF 20 VINTAGE CHRISTMAS NAPKINS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.011160601305866276,0.40607734806629836,11.244387057807788,0.0,cross_type
HEART OF WICKER LARGE,"HEART OF WICKER SMALL, WHITE HANGING HEART T-LIGHT HOLDER",0.010451991699144608,0.21157786885245902,11.147050546448087,1.0,pattern_variant
"HEART OF WICKER SMALL, WHITE HANGING HEART T-LIGHT HOLDER",HEART OF WICKER LARGE,0.010451991699144608,0.5506666666666666,11.147050546448087,1.0,pattern_variant
"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.010603836614870679,0.6179941002949852,11.140245838985424,0.5,same_type
JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.010603836614870679,0.19114963503649637,11.140245838985424,0.5,same_type
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.01123652376372931,0.5414634146341464,11.108715143226199,1.0,pattern_variant
LUNCH BAG WOODLAND,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.01123652376372931,0.23052959501557632,11.108715143226199,1.0,pattern_variant
JUMBO BAG TOYS,JUMBO BAG WOODLAND ANIMALS,0.010578529128916334,0.3973384030418251,11.095710005508606,0.667,same_type
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG TOYS,0.010578529128916334,0.29540636042402824,11.095710005508604,0.667,same_type
"LUNCH BAG WOODLAND, LUNCH BAG PINK POLKADOT",LUNCH BAG CARS BLUE,0.011059371362048894,0.5803452855245684,11.094225259902176,1.0,pattern_variant
LUNCH BAG CARS BLUE,"LUNCH BAG WOODLAND, LUNCH BAG PINK POLKADOT",0.011059371362048894,0.21141751330430578,11.094225259902176,1.0,pattern_variant
LUNCH BOX I LOVE LONDON,DOLLY GIRL LUNCH BOX,0.010173609353646808,0.373953488372093,11.085069872119194,0.5,same_type
DOLLY GIRL LUNCH BOX,LUNCH BOX I LOVE LONDON,0.010173609353646808,0.3015753938484621,11.085069872119192,0.5,same_type
"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",PACK OF 60 DINOSAUR CAKE CASES,0.01027483929746419,0.3654365436543654,11.08201042667582,1.0,pattern_variant
PACK OF 60 DINOSAUR CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",0.01027483929746419,0.31158864159631616,11.08201042667582,1.0,pattern_variant
CHOCOLATE THIS WAY METAL SIGN,HAND OVER THE CHOCOLATE SIGN,0.010072379409829427,0.4086242299794661,11.059162892745634,0.5,same_type
HAND OVER THE CHOCOLATE SIGN,CHOCOLATE THIS WAY METAL SIGN,0.010072379409829427,0.2726027397260274,11.059162892745633,0.5,same_type
GIN + TONIC DIET METAL SIGN,COOK WITH WINE METAL SIGN,0.016652325757959205,0.39662447257383965,10.998048708268561,0.5,same_type
COOK WITH WINE METAL SIGN,GIN + TONIC DIET METAL SIGN,0.016652325757959205,0.4617543859649123,10.998048708268561,0.5,same_type
"JUMBO BAG TOYS, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.010249531811509845,0.648,10.99401975096608,0.667,same_type
JUMBO STORAGE BAG SUKI,"JUMBO BAG TOYS, JUMBO BAG RED RETROSPOT",0.010249531811509845,0.17389437526835552,10.99401975096608,0.667,same_type
72 SWEETHEART FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.013311737611985626,0.3602739726027398,10.925453379451005,0.5,same_type
PACK OF 60 DINOSAUR CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,0.013311737611985626,0.40368380660015346,10.925453379451003,0.5,same_type
"LUNCH BAG BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG WOODLAND,0.01189451839854229,0.5316742081447964,10.907878847680937,1.0,pattern_variant
LUNCH BAG WOODLAND,"LUNCH BAG BLACK SKULL., LUNCH BAG CARS BLUE",0.01189451839854229,0.24402907580477676,10.907878847680937,1.0,pattern_variant
LUNCH BAG CARS BLUE,"LUNCH BAG WOODLAND, LUNCH BAG BLACK SKULL.",0.01189451839854229,0.2273826802128689,10.890665728401578,0.667,same_type
"LUNCH BAG WOODLAND, LUNCH BAG BLACK SKULL.",LUNCH BAG CARS BLUE,0.01189451839854229,0.5696969696969697,10.890665728401578,0.667,same_type
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE I AM SO POORLY,0.011160601305866276,0.2785849652558433,10.888235724153702,0.6,same_type
HOT WATER BOTTLE I AM SO POORLY,HOT WATER BOTTLE TEA AND SYMPATHY,0.011160601305866276,0.4362017804154303,10.888235724153702,0.6,same_type
JUMBO BAG PINK POLKADOT,"JUMBO BAG SPACEBOY DESIGN, JUMBO BAG RED RETROSPOT",0.011438983651364074,0.20133630289532292,10.868309662029768,1.0,pattern_variant
"JUMBO BAG SPACEBOY DESIGN, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.011438983651364074,0.6174863387978142,10.868309662029768,1.0,pattern_variant
SPACEBOY LUNCH BOX,LUNCH BOX I LOVE LONDON,0.0102242243255555,0.2953216374269006,10.855199238406094,0.667,same_type
LUNCH BOX I LOVE LONDON,SPACEBOY LUNCH BOX,0.0102242243255555,0.3758139534883721,10.855199238406092,0.667,same_type
"PACK OF 72 RETROSPOT CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",PACK OF 60 PINK PAISLEY CAKE CASES,0.011109986333957584,0.5473815461346634,10.85260131157305,1.0,pattern_variant
PACK OF 60 PINK PAISLEY CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",0.011109986333957584,0.22027094831911692,10.85260131157305,1.0,pattern_variant
"LUNCH BAG BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG PINK POLKADOT,0.0129068178367161,0.5769230769230769,10.824567170721016,1.0,pattern_variant
LUNCH BAG PINK POLKADOT,"LUNCH BAG BLACK SKULL., LUNCH BAG CARS BLUE",0.0129068178367161,0.24216524216524216,10.824567170721016,1.0,pattern_variant
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG OWLS,0.012881510350761755,0.3597173144876325,10.81725263673083,0.667,same_type
JUMBO BAG OWLS,JUMBO BAG WOODLAND ANIMALS,0.012881510350761755,0.38736681887366814,10.817252636730828,0.667,same_type
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.027281469858784227,0.5373878364905285,10.76246475980068,0.667,same_type
WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,0.027281469858784227,0.5463760770400405,10.762464759800679,0.667,same_type
LUNCH BAG WOODLAND,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.01328643012603128,0.27258566978193144,10.7173633390679,1.0,pattern_variant
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.01328643012603128,0.5223880597014925,10.7173633390679,1.0,pattern_variant
"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES",PACK OF 60 PINK PAISLEY CAKE CASES,0.01027483929746419,0.5398936170212766,10.704142690907538,1.0,pattern_variant
PACK OF 60 PINK PAISLEY CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES",0.01027483929746419,0.2037129954841947,10.704142690907538,1.0,pattern_variant
CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG,0.024295186516171484,0.5510907003444317,10.700637805115418,1.0,pattern_variant
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.024295186516171484,0.47174447174447176,10.700637805115418,1.0,pattern_variant
"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",JUMBO BAG SCANDINAVIAN PAISLEY,0.012223515715948778,0.4174589455488332,10.697453161100256,0.667,same_type
JUMBO BAG SCANDINAVIAN PAISLEY,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",0.012223515715948778,0.3132295719844358,10.697453161100256,0.667,same_type
"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",72 SWEETHEART FAIRY CAKE CASES,0.011109986333957584,0.3951395139513951,10.694207365942074,0.667,same_type
72 SWEETHEART FAIRY CAKE CASES,"PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",0.011109986333957584,0.30068493150684933,10.694207365942074,0.667,same_type
JUMBO BAG PINK POLKADOT,"LUNCH BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.010451991699144608,0.18396436525612472,10.674255401953763,1.0,pattern_variant
"LUNCH BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.010451991699144608,0.6064610866372981,10.674255401953763,1.0,pattern_variant
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG SUKI DESIGN,0.013412967555803007,0.6463414634146342,10.650348867959073,1.0,pattern_variant
LUNCH BAG SUKI DESIGN,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.013412967555803007,0.22101751459549626,10.650348867959073,1.0,pattern_variant
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG PINK POLKADOT,0.011742673482816216,0.5658536585365853,10.616876288421002,1.0,pattern_variant
LUNCH BAG PINK POLKADOT,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.011742673482816216,0.22032288698955363,10.616876288421002,1.0,pattern_variant
"LUNCH BAG WOODLAND, LUNCH BAG SUKI DESIGN",LUNCH BAG CARS BLUE,0.011489598623272763,0.5529841656516443,10.571173837232257,1.0,pattern_variant
LUNCH BAG CARS BLUE,"LUNCH BAG WOODLAND, LUNCH BAG SUKI DESIGN",0.011489598623272763,0.21964199322689887,10.571173837232255,1.0,pattern_variant
"LUNCH BAG WOODLAND, LUNCH BAG PINK POLKADOT",LUNCH BAG SPACEBOY DESIGN,0.010958141418231513,0.5750332005312085,10.553581925587633,1.0,pattern_variant
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG WOODLAND, LUNCH BAG PINK POLKADOT",0.010958141418231513,0.20111472364143057,10.553581925587633,1.0,pattern_variant
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG WOODLAND, LUNCH BAG SUKI DESIGN",0.011945133370450979,0.21922898281467718,10.551296013324183,1.0,pattern_variant
"LUNCH BAG WOODLAND, LUNCH BAG SUKI DESIGN",LUNCH BAG SPACEBOY DESIGN,0.011945133370450979,0.5749086479902558,10.551296013324183,1.0,pattern_variant
LUNCH BAG WOODLAND,"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG PINK POLKADOT",0.010958141418231513,0.22481827622014539,10.550438677628058,1.0,pattern_variant
"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG WOODLAND,0.010958141418231513,0.5142517814726841,10.550438677628058,1.0,pattern_variant
LUNCH BAG CARS BLUE,"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG PINK POLKADOT",0.011742673482816216,0.22447992259313013,10.534560167868104,0.667,same_type
"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG CARS BLUE,0.011742673482816216,0.5510688836104513,10.534560167868104,0.667,same_type
JUMBO BAG OWLS,"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.011717365996861871,0.35235920852359204,10.515952995167082,0.667,same_type
"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO BAG OWLS,0.011717365996861871,0.3496978851963746,10.515952995167082,0.667,same_type
JUMBO STORAGE BAG SUKI,"JUMBO STORAGE BAG SKULLS, JUMBO BAG RED RETROSPOT",0.011287138735638002,0.19149849720910264,10.451480136354256,1.0,pattern_variant
"JUMBO STORAGE BAG SKULLS, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.011287138735638002,0.6160220994475138,10.451480136354256,1.0,pattern_variant
LUNCH BAG WOODLAND,"LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE",0.013463582527711697,0.2762201453790239,10.434572489968213,1.0,pattern_variant
"LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE",LUNCH BAG WOODLAND,0.013463582527711697,0.5086042065009561,10.434572489968213,1.0,pattern_variant
COOK WITH WINE METAL SIGN,HAND OVER THE CHOCOLATE SIGN,0.013893809788935568,0.38526315789473686,10.42690987743331,0.25,cross_type
HAND OVER THE CHOCOLATE SIGN,COOK WITH WINE METAL SIGN,0.013893809788935568,0.376027397260274,10.42690987743331,0.25,cross_type
"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.013058662752442173,0.612099644128114,10.384931446147831,0.667,same_type
JUMBO STORAGE BAG SUKI,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",0.013058662752442173,0.22155431515671964,10.38493144614783,0.667,same_type
"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.013058662752442173,0.5733333333333334,10.335170316301705,0.5,same_type
JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT",0.013058662752442173,0.23540145985401462,10.335170316301703,0.5,same_type
JUMBO BAG WOODLAND ANIMALS,"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.012400668117629195,0.34628975265017664,10.334813660286315,0.667,same_type
"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO BAG WOODLAND ANIMALS,0.012400668117629195,0.37009063444108764,10.334813660286315,0.667,same_type
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN",0.013412967555803007,0.24616813748258246,10.32599552493287,0.667,same_type
"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN",LUNCH BAG SPACEBOY DESIGN,0.013412967555803007,0.5626326963906582,10.325995524932868,0.667,same_type
JUMBO BAG SPACEBOY DESIGN,"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.010907526446322821,0.3453525641025641,10.30684382020296,0.667,same_type
"JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",JUMBO BAG SPACEBOY DESIGN,0.010907526446322821,0.3255287009063444,10.306843820202959,0.667,same_type
LUNCH BAG PINK POLKADOT,"LUNCH BAG WOODLAND, LUNCH BAG BLACK SKULL.",0.011464291137318419,0.2150997150997151,10.302363809030474,1.0,pattern_variant
"LUNCH BAG WOODLAND, LUNCH BAG BLACK SKULL.",LUNCH BAG PINK POLKADOT,0.011464291137318419,0.5490909090909091,10.302363809030474,1.0,pattern_variant
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 72 SKULL CAKE CASES,0.012729665435035684,0.3860322333077513,10.299579788603975,0.75,same_type
